day,year,mo,da,date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,num_offences,other_offense,criminal_trespass,burglary,weapons_violation,kidnapping,deceptive_practice,officer_interference,sex_offense,theft,robbery,assault,child_offense,criminal_damage,battery,narcotics,vehicle_theft,crim_sexual_assault,peace_violation,stalking,criminal_sexual_assault,liquor_violation,obscenity,gambling,prostitution,arson,homicide,intimidation,public_indecency,other_narcotics,cc_violation,human_trafficking,non_criminal1,non_criminal2,ritualism,non_criminal3,domestic_violence
5,2016,01,01,2016-01-01,23.4,16.5,1023.1,9.8,12.4,18.1,22.9,30.0,19.0,0.02,1.2,0,1177,71,8,14,7,1,236,2,58,130,24,43,133,113,229,21,28,37,3,0,11,0,3,0,0,1,3,1,0,0,0,0,0,0,0,0,0
6,2016,01,02,2016-01-02,27.0,19.4,1019.0,10.0,9.6,15.0,22.0,32.0,19.0,0.06,1.2,0,576,41,9,33,2,1,46,1,2,131,22,32,5,77,101,29,29,6,6,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,2016,01,03,2016-01-03,26.8,19.3,1018.4,10.0,11.4,17.1,28.0,32.0,21.9,0.0,1.2,0,618,39,16,24,4,1,30,0,3,148,43,39,3,81,124,29,28,1,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,2016,01,04,2016-01-04,26.9,18.5,1028.9,9.6,9.5,13.0,999.9,30.9,21.9,0.0,1.2,0,626,33,23,55,5,1,52,1,3,135,33,35,3,73,108,23,32,3,3,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0
2,2016,01,05,2016-01-05,25.5,17.0,1033.7,10.0,8.2,15.0,999.9,33.1,17.1,0.0,1.2,0,627,42,10,31,5,0,57,0,3,154,32,41,5,66,112,39,21,1,1,0,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0
3,2016,01,06,2016-01-06,28.3,20.9,1026.8,10.0,7.5,11.1,999.9,36.0,17.1,0.0,1.2,0,628,52,8,35,3,0,56,1,4,146,32,48,7,77,95,34,21,2,1,0,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0
4,2016,01,07,2016-01-07,36.0,26.4,1020.3,10.0,6.7,9.9,999.9,41.0,21.2,0.0,1.2,0,707,40,18,47,5,2,56,1,2,165,38,47,9,74,111,43,26,5,4,0,0,0,0,0,10,1,2,0,0,0,0,0,0,0,0,1,0
5,2016,01,08,2016-01-08,38.5,34.2,1012.3,6.3,6.6,11.1,999.9,42.1,34.0,0.02,1.2,0,744,47,15,46,8,2,50,3,2,161,47,46,8,98,118,48,29,2,6,1,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0
6,2016,01,09,2016-01-09,37.1,36.6,1008.3,2.6,5.2,11.1,999.9,42.1,32.0,0.18,1.2,1,650,42,12,34,4,0,36,2,6,128,39,48,7,89,125,38,25,3,2,0,0,1,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0
7,2016,01,10,2016-01-10,19.0,14.2,1012.3,8.3,15.8,21.0,28.0,39.9,6.1,0.27,1.2,0,597,53,15,35,7,0,42,3,4,118,38,31,7,55,127,29,28,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1,2016,01,11,2016-01-11,5.1,-1.6,1019.0,8.9,8.7,15.0,19.0,23.0,-0.9,0.0,1.2,0,513,32,10,33,2,0,45,0,2,118,41,35,4,42,92,16,35,0,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,2016,01,12,2016-01-12,14.0,7.1,1014.3,6.5,14.6,22.9,29.9,24.1,-0.9,0.12,3.1,0,548,35,21,42,3,1,43,2,5,118,21,34,4,58,82,35,37,2,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,2016,01,13,2016-01-13,6.7,-0.8,1020.3,10.0,8.6,14.0,20.0,21.0,-2.0,0.01,2.0,0,654,51,11,50,8,0,54,0,0,141,33,32,5,76,101,35,35,4,6,1,2,1,0,0,2,1,3,1,0,0,0,0,1,0,0,0,0
4,2016,01,14,2016-01-14,30.6,23.7,1006.9,10.0,7.7,12.0,999.9,42.1,21.0,0.0,1.2,0,734,45,19,55,4,0,55,1,7,152,28,49,8,83,133,49,26,5,5,0,0,0,0,0,5,3,1,1,0,0,0,0,0,0,0,0,0
5,2016,01,15,2016-01-15,39.9,35.4,997.9,9.2,11.4,17.1,24.1,44.1,24.3,0.0,2.0,0,734,44,12,43,9,1,56,2,2,168,37,41,5,77,148,38,36,1,3,1,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0
6,2016,01,16,2016-01-16,28.4,21.3,1008.5,9.3,11.9,17.1,21.0,43.0,24.1,0.01,999.9,0,652,45,11,40,5,1,47,2,1,133,28,37,3,78,127,38,39,5,3,0,0,1,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0
7,2016,01,17,2016-01-17,7.5,-3.0,1017.6,10.0,14.2,19.0,24.1,30.0,1.0,0.0,999.9,0,537,40,10,22,4,1,32,0,1,97,27,29,6,64,138,26,27,3,1,0,0,3,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0
1,2016,01,18,2016-01-18,0.6,-9.9,1025.7,10.0,12.9,17.1,21.0,9.0,-4.0,0.0,999.9,0,515,41,9,18,4,3,36,0,1,114,26,32,2,72,79,36,38,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2016,01,19,2016-01-19,5.8,-4.7,1031.4,10.0,6.7,14.0,18.1,17.1,-4.0,0.0,999.9,0,610,46,16,47,4,0,52,1,1,139,28,32,3,64,97,33,39,0,4,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3,2016,01,20,2016-01-20,16.7,9.2,1027.1,8.2,3.5,8.0,999.9,23.0,0.0,0.05,1.2,0,619,31,12,37,4,0,50,1,5,161,29,41,3,66,106,35,28,1,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,2016,01,21,2016-01-21,19.0,12.8,1027.3,9.9,2.9,7.0,999.9,28.9,9.0,0.0,1.2,0,634,47,15,46,3,3,41,2,0,154,39,49,5,65,88,34,29,3,6,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
5,2016,01,22,2016-01-22,23.7,18.3,1025.9,7.1,7.5,13.0,999.9,30.2,18.0,0.0,999.9,0,701,34,12,38,9,1,43,2,1,176,34,40,4,89,107,54,38,3,6,0,0,3,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0
6,2016,01,23,2016-01-23,27.8,21.0,1023.6,9.4,6.4,11.1,999.9,33.1,19.0,0.02,999.9,0,722,43,16,38,9,1,45,3,2,177,35,32,0,92,143,42,31,2,1,0,1,3,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0
7,2016,01,24,2016-01-24,27.1,19.0,1016.7,8.9,7.6,14.0,17.1,34.0,24.1,0.0,999.9,0,675,50,22,32,14,0,26,2,1,141,40,31,4,90,140,26,48,2,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0
1,2016,01,25,2016-01-25,30.6,25.2,1011.5,8.5,6.8,13.0,999.9,39.9,24.1,0.0,999.9,0,744,49,22,45,7,1,55,0,1,166,43,43,7,80,146,33,27,3,7,0,0,1,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0
2,2016,01,26,2016-01-26,32.7,28.5,1011.5,7.6,14.4,22.9,29.9,41.0,24.3,0.15,999.9,0,640,52,17,40,6,0,61,1,2,123,32,53,5,67,90,42,32,3,5,2,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0
3,2016,01,27,2016-01-27,27.6,17.5,1022.4,10.0,10.0,17.1,24.1,37.0,23.0,0.02,999.9,0,669,31,21,33,9,0,67,2,0,153,39,41,5,70,118,33,36,0,3,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0
4,2016,01,28,2016-01-28,34.1,26.7,1006.8,10.0,13.8,18.1,27.0,39.0,23.0,0.0,999.9,0,752,44,21,46,14,0,50,3,1,164,33,46,9,70,105,103,21,3,3,0,1,2,0,0,11,0,1,1,0,0,0,0,0,0,0,0,0
5,2016,01,29,2016-01-29,28.3,14.4,1012.9,10.0,9.5,17.1,999.9,39.0,19.9,0.0,999.9,0,746,41,18,66,3,0,57,1,1,173,43,38,5,73,117,45,45,2,7,0,0,1,0,1,3,3,2,0,0,0,0,0,0,1,0,0,0
6,2016,01,30,2016-01-30,37.5,29.1,1005.3,10.0,9.7,18.1,24.1,46.0,21.9,0.0,999.9,0,743,39,21,23,11,0,51,6,3,171,20,41,6,106,162,36,32,4,3,1,0,0,0,1,1,1,3,0,0,1,0,0,0,0,0,0,0
7,2016,01,31,2016-01-31,42.2,38.5,1002.4,7.6,6.5,13.0,999.9,48.0,35.1,0.0,999.9,0,665,45,12,34,10,2,23,1,1,131,37,40,6,89,159,25,37,5,1,0,0,2,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0
1,2016,02,01,2016-02-01,36.0,31.1,1014.1,9.2,5.5,12.0,999.9,48.0,30.9,0.02,999.9,0,853,68,22,52,9,1,138,1,6,160,42,47,12,74,123,47,34,7,6,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
2,2016,02,02,2016-02-02,34.5,31.6,1016.9,5.4,9.8,24.1,35.0,45.0,30.0,0.0,999.9,0,614,37,12,42,3,0,74,3,9,124,20,33,7,62,104,38,29,2,4,0,0,0,1,0,4,3,2,0,0,0,0,0,0,1,0,0,0
3,2016,02,03,2016-02-03,35.6,33.4,1002.0,5.6,9.9,18.1,26.0,37.4,30.9,0.79,999.9,1,682,59,13,33,9,0,58,2,2,145,31,49,7,77,109,42,30,1,6,0,0,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0
4,2016,02,04,2016-02-04,26.7,18.0,1020.9,9.8,9.9,13.0,999.9,37.0,19.0,0.02,999.9,0,670,46,14,35,14,2,48,2,0,130,23,54,2,82,117,53,25,6,3,0,1,0,0,0,3,1,9,0,0,0,0,0,0,0,0,0,0
5,2016,02,05,2016-02-05,28.9,20.8,1026.5,9.9,6.2,12.0,999.9,34.0,21.0,0.0,999.9,0,660,49,17,44,5,0,48,1,5,149,26,36,3,73,117,48,26,4,5,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0
6,2016,02,06,2016-02-06,30.5,23.1,1025.4,9.2,6.9,15.0,19.0,41.0,24.1,0.0,999.9,0,696,40,11,28,13,2,65,3,2,143,27,49,7,86,127,42,28,6,5,1,1,3,0,0,3,2,1,0,0,0,0,0,0,1,0,0,0
7,2016,02,07,2016-02-07,37.6,29.1,1013.2,9.9,10.5,15.9,24.1,43.0,25.0,0.0,999.9,0,617,58,14,18,6,0,27,1,2,130,22,28,8,90,140,29,33,5,2,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1,2016,02,08,2016-02-08,30.9,24.9,1005.9,9.7,9.1,15.0,999.9,43.0,27.0,0.0,999.9,0,570,41,12,31,9,1,46,5,2,133,21,42,6,66,92,29,23,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,2016,02,09,2016-02-09,19.3,12.6,1010.4,6.1,12.2,17.1,22.0,32.0,15.1,0.04,1.2,0,545,45,15,19,4,1,49,0,1,130,17,37,7,49,103,34,21,4,3,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
3,2016,02,10,2016-02-10,13.6,3.4,1016.9,9.2,11.2,15.0,22.9,21.0,9.0,0.02,1.2,0,565,51,13,22,8,1,59,1,2,104,17,50,4,56,88,43,29,1,2,0,0,2,0,0,6,1,3,0,0,0,0,0,1,1,0,0,0
4,2016,02,11,2016-02-11,13.0,0.2,1024.8,10.0,7.2,9.9,999.9,21.0,7.0,0.0,1.2,0,582,50,15,23,5,0,48,0,1,139,26,30,6,49,106,43,28,3,1,0,0,0,0,0,5,1,1,1,0,0,1,0,0,0,0,0,0
5,2016,02,12,2016-02-12,19.1,6.3,1023.6,9.8,10.8,22.9,29.9,23.0,7.0,0.0,999.9,0,647,40,14,25,7,0,68,1,6,149,21,41,8,63,91,73,28,3,3,1,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0
6,2016,02,13,2016-02-13,9.4,-7.7,1034.1,10.0,11.7,20.0,29.9,23.0,1.9,0.07,999.9,0,597,35,12,20,8,0,40,2,2,137,25,38,6,66,110,48,35,1,3,0,0,2,0,0,3,0,3,0,0,0,0,0,0,1,0,0,0
7,2016,02,14,2016-02-14,13.9,2.2,1029.3,8.1,8.3,15.9,999.9,18.0,3.0,0.0,2.0,1,514,36,18,26,7,0,27,1,3,90,26,32,2,55,125,28,27,3,3,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0
1,2016,02,15,2016-02-15,20.7,17.9,1014.3,4.1,7.3,14.0,20.0,27.0,9.0,0.1,2.0,0,553,41,9,27,1,0,50,2,1,108,22,45,5,54,100,54,23,3,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2,2016,02,16,2016-02-16,27.5,21.9,1010.5,8.1,3.8,8.9,999.9,33.1,18.0,0.01,1.2,0,625,32,17,24,7,0,53,1,2,149,29,52,4,64,111,36,34,4,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0
3,2016,02,17,2016-02-17,28.4,20.3,1021.0,7.9,6.3,8.9,999.9,34.0,23.0,0.04,1.2,0,641,43,21,35,4,0,59,0,3,125,20,51,3,61,131,50,25,1,5,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4,2016,02,18,2016-02-18,29.6,21.5,1027.3,9.9,9.5,19.0,26.0,42.1,21.0,0.0,1.2,0,681,47,14,36,5,0,43,3,2,175,29,45,6,78,113,44,27,1,3,2,0,0,1,0,4,0,1,2,0,0,0,0,0,0,0,0,0
5,2016,02,19,2016-02-19,47.5,35.3,1006.7,9.9,22.5,36.9,54.0,62.1,39.0,0.0,999.9,0,775,53,23,38,15,0,51,1,2,181,23,48,9,104,112,60,36,3,4,0,0,2,0,2,5,3,0,0,0,0,0,0,0,0,0,0,0
6,2016,02,20,2016-02-20,49.1,32.0,1009.9,10.0,14.1,28.0,38.1,62.1,41.0,0.0,999.9,0,702,39,15,27,10,1,53,0,3,126,32,50,4,85,165,47,30,3,3,0,0,0,0,0,4,2,3,0,0,0,0,0,0,0,0,0,0
7,2016,02,21,2016-02-21,39.6,31.6,1018.1,10.0,8.2,12.0,999.9,57.0,35.1,0.0,999.9,0,707,41,15,15,4,0,27,1,4,138,33,50,5,108,172,54,21,7,5,0,0,1,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0
1,2016,02,22,2016-02-22,35.1,27.1,1022.1,10.0,3.4,9.9,999.9,44.1,26.1,0.0,999.9,0,639,37,16,35,7,1,49,3,1,135,26,40,5,75,129,47,25,2,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2,2016,02,23,2016-02-23,35.6,26.1,1019.9,9.4,4.5,9.9,999.9,45.0,26.1,0.0,999.9,0,630,49,22,36,8,0,50,2,1,143,19,36,5,54,128,33,29,6,5,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
3,2016,02,24,2016-02-24,34.8,27.3,1010.9,7.5,16.6,25.1,34.0,45.0,26.2,0.0,2.0,1,578,50,12,30,5,0,43,0,4,129,21,42,11,58,107,35,23,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
4,2016,02,25,2016-02-25,33.4,23.9,1010.9,8.8,16.4,24.1,33.0,37.0,30.2,0.15,1.2,0,699,50,20,23,8,0,58,1,1,145,13,52,8,66,110,95,36,1,2,0,0,1,0,0,5,2,0,1,1,0,0,0,0,0,0,0,0
5,2016,02,26,2016-02-26,31.1,16.4,1023.0,10.0,9.4,18.1,27.0,37.0,24.1,0.0,999.9,0,740,47,17,28,9,0,66,3,3,162,30,44,7,76,151,45,31,4,4,0,0,1,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0
6,2016,02,27,2016-02-27,36.7,24.3,1016.4,9.9,10.7,15.9,27.0,54.0,26.1,0.0,999.9,0,692,37,16,18,7,0,56,1,1,154,24,37,8,97,143,41,33,6,4,0,1,2,0,0,3,0,1,0,0,0,1,0,1,0,0,0,0
7,2016,02,28,2016-02-28,51.7,36.0,1002.8,10.0,16.9,20.0,33.0,61.0,46.0,0.0,999.9,0,624,41,9,21,8,0,32,0,3,122,23,33,7,86,154,33,37,4,5,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
1,2016,02,29,2016-02-29,40.8,30.6,1009.8,10.0,14.1,22.0,32.1,62.1,32.0,0.08,999.9,0,646,55,10,31,9,0,45,3,3,151,14,50,6,75,119,32,29,5,6,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2,2016,03,01,2016-03-01,28.3,23.2,1013.2,8.2,15.1,22.9,29.9,33.1,21.0,0.04,1.2,1,817,79,17,29,5,1,140,1,6,168,24,53,19,65,99,52,31,13,5,1,0,3,1,0,2,0,2,0,0,0,0,1,0,0,0,0,0
3,2016,03,02,2016-03-02,20.6,6.8,1020.3,10.0,7.6,15.9,999.9,32.0,10.9,0.06,1.2,0,610,46,19,33,9,1,40,3,1,138,19,44,6,47,106,59,25,2,6,0,1,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0
4,2016,03,03,2016-03-03,30.1,24.1,1019.0,6.1,6.7,9.9,999.9,33.8,27.0,0.05,1.2,0,617,42,15,37,8,0,58,1,1,140,22,48,2,62,91,58,21,3,4,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
5,2016,03,04,2016-03-04,30.1,19.1,1021.7,9.7,6.0,12.0,999.9,39.0,19.9,0.02,1.2,0,704,45,17,40,7,0,50,3,2,144,23,52,10,93,107,69,29,3,3,1,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0
6,2016,03,05,2016-03-05,33.5,28.4,1019.3,6.5,8.2,14.0,999.9,39.0,19.9,0.07,1.2,0,700,45,22,34,10,0,41,1,1,163,25,51,8,84,134,36,31,7,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,2016,03,06,2016-03-06,38.8,29.1,1022.2,9.2,9.2,18.1,24.1,52.0,29.1,0.0,1.2,0,714,56,17,21,5,2,42,7,1,141,25,44,6,103,142,53,37,4,3,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2016,03,07,2016-03-07,51.3,39.9,1012.2,10.0,13.0,18.1,22.0,63.0,34.0,0.0,999.9,0,795,51,18,40,9,1,74,4,2,165,26,67,3,94,132,66,30,5,4,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
2,2016,03,08,2016-03-08,61.8,49.6,1011.3,10.0,13.3,22.0,28.9,70.0,46.0,0.03,999.9,0,723,63,12,28,14,0,40,3,3,159,34,49,3,102,151,30,11,2,11,0,0,0,0,2,2,3,1,0,0,0,0,0,0,0,0,0,0
3,2016,03,09,2016-03-09,61.1,55.1,1010.8,9.2,10.6,21.0,28.0,70.0,57.0,0.17,999.9,0,679,56,12,27,16,0,50,2,1,125,23,73,8,65,145,55,8,3,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
4,2016,03,10,2016-03-10,49.0,40.9,1017.3,10.0,6.7,12.0,999.9,63.0,45.0,0.01,999.9,0,716,56,20,31,4,0,52,0,3,149,23,51,4,105,116,61,28,2,6,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0
5,2016,03,11,2016-03-11,42.7,34.4,1026.1,9.9,4.8,8.9,999.9,55.0,34.0,0.0,999.9,0,733,52,24,30,10,0,50,5,5,165,20,50,11,77,136,59,23,4,4,0,0,0,0,1,1,2,3,0,0,0,0,0,1,0,0,0,0
6,2016,03,12,2016-03-12,43.3,36.6,1022.3,7.8,3.7,8.9,999.9,59.0,33.1,0.0,999.9,0,746,57,13,23,14,0,33,1,2,166,27,58,2,99,172,30,30,6,4,0,1,4,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0
7,2016,03,13,2016-03-13,46.8,42.8,1012.3,6.4,8.0,15.0,20.0,59.0,33.1,0.33,999.9,0,628,35,13,31,9,1,38,2,4,136,18,44,10,78,146,33,18,4,0,1,0,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0
1,2016,03,14,2016-03-14,46.9,44.1,1005.3,6.0,4.4,8.9,999.9,54.0,42.8,0.6,999.9,0,684,46,17,43,9,1,64,2,3,141,22,49,10,75,125,42,23,3,3,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0
2,2016,03,15,2016-03-15,49.5,45.2,1006.4,7.0,7.6,13.0,999.9,57.9,43.0,0.01,999.9,0,713,51,16,33,11,1,57,1,3,157,30,59,8,73,129,47,14,5,7,0,0,0,0,1,4,1,4,0,0,0,0,0,1,0,0,0,0
3,2016,03,16,2016-03-16,52.6,42.1,999.8,9.4,19.9,28.9,45.1,57.9,46.0,0.15,999.9,0,745,51,15,38,13,0,60,3,2,143,28,59,8,84,150,47,22,3,8,0,0,1,1,1,3,4,1,0,0,0,0,0,0,0,0,0,0
4,2016,03,17,2016-03-17,47.4,29.3,1009.4,10.0,15.0,24.1,46.0,55.9,39.9,0.03,999.9,0,738,49,15,32,13,0,51,2,2,171,23,49,9,90,141,42,31,5,3,1,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0
5,2016,03,18,2016-03-18,41.3,27.6,1016.2,10.0,8.3,12.0,19.0,55.9,32.0,0.0,999.9,0,791,44,19,36,8,1,59,6,0,161,29,47,12,102,148,65,27,5,8,1,1,4,1,1,0,2,3,1,0,0,0,0,0,0,0,0,0
6,2016,03,19,2016-03-19,38.5,30.4,1021.1,10.0,7.3,11.1,999.9,48.9,33.1,0.0,999.9,0,699,33,24,32,8,1,47,2,1,147,22,42,5,89,141,44,33,5,4,2,0,1,0,1,14,1,0,0,0,0,0,0,0,0,0,0,0
7,2016,03,20,2016-03-20,36.8,25.7,1022.3,10.0,8.4,14.0,22.0,46.0,30.0,0.0,999.9,0,685,51,16,22,10,2,36,2,1,136,26,50,4,93,157,38,27,6,2,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0
1,2016,03,21,2016-03-21,38.4,23.6,1020.9,10.0,5.7,12.0,999.9,48.9,28.0,0.0,999.9,0,699,66,16,40,7,0,60,5,3,126,24,63,5,76,127,41,28,1,4,0,0,1,0,1,0,3,1,0,0,0,0,0,1,0,0,0,0
2,2016,03,22,2016-03-22,47.8,31.3,1010.0,10.0,10.2,18.1,26.0,63.0,37.0,0.0,999.9,0,722,48,9,35,16,1,43,5,3,148,20,62,11,80,156,42,24,4,6,0,0,0,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0
3,2016,03,23,2016-03-23,41.6,35.3,1009.4,8.2,11.5,17.1,24.1,57.9,37.4,0.0,999.9,0,686,58,18,40,5,1,48,2,1,155,30,55,6,61,129,35,30,4,1,0,0,0,0,0,0,2,3,1,0,0,1,0,0,0,0,0,0
4,2016,03,24,2016-03-24,37.1,35.9,1003.2,4.2,11.7,19.0,25.1,42.1,33.1,0.24,999.9,0,677,54,13,37,3,0,48,4,2,130,32,39,7,80,140,42,36,2,3,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5,2016,03,25,2016-03-25,34.5,26.5,1015.5,10.0,8.2,20.0,24.1,48.0,28.0,0.96,999.9,0,717,56,18,33,12,0,46,1,4,169,21,45,9,90,126,43,30,2,5,0,1,1,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0
6,2016,03,26,2016-03-26,40.1,31.9,1020.6,9.7,6.7,13.0,15.9,54.0,29.1,0.0,999.9,0,735,41,10,37,16,0,46,3,1,148,24,52,6,102,161,44,26,2,5,1,0,4,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0
7,2016,03,27,2016-03-27,46.9,37.8,1015.2,9.3,6.8,15.0,999.9,63.0,31.1,0.0,999.9,0,631,44,12,30,3,0,17,3,0,126,25,46,13,86,155,31,22,8,6,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
1,2016,03,28,2016-03-28,45.1,36.9,1015.7,9.9,10.8,15.0,21.0,63.0,36.0,0.32,999.9,0,741,54,17,48,6,0,54,3,3,151,28,57,6,78,151,52,23,2,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2016,03,29,2016-03-29,43.7,31.2,1024.7,9.7,5.1,12.0,19.0,57.9,30.9,0.0,999.9,0,739,56,18,39,9,1,50,3,1,150,31,56,3,75,140,64,25,7,5,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0
